prediction_key,player_id,player_name,role,to_league,outcome_season,next_minutes,s0_pred,s1_pred,s1_lo,s1_hi,shrunk_prior_sporting_rate,feature_tier,club_match_confidence
spmvp1|33706|2017-08-31|1049|398|loan|k-33706-2017-summer-valencia-cf-ss-lazio|000,33706,Nani,FWD,Serie A,2018,387.0,1590.8339886413282,1590.8339886413282,1027.1622518178406,2154.505725464816,0.0,high,exact
spmvp1|33763|2017-07-01|380|4171|permanent|k-33763-2017-summer-us-salernitana-1919-benevento-calcio|000,33763,Massimo Coda,FWD,Serie A,2018,1417.0,1490.6094988454097,1490.6094988454097,684.1395783005743,2297.079419390245,0.0,low,exact
spmvp1|337715|2017-08-16|12|416|loan|k-337715-2017-summer-as-roma-torino-fc|000,337715,Umar Sadiq,FWD,Serie A,2018,225.0,1333.6710165559423,1333.6710165559423,337.803247960901,2329.5387851509836,0.0,low,exact
spmvp1|342229|2017-08-31|162|583|loan|k-342229-2017-summer-monaco-paris-saint-germain|000,342229,Kylian Mbappé,FWD,Ligue 1,2018,2094.0,1333.6710165559423,1333.6710165559423,382.1659998335342,2285.1760332783506,0.0,low,alias
spmvp1|350219|2017-06-30|1531|150|end-of-loan|k-350219-2017-summer-elche-cf-real-betis-balompi|000,350219,Fabián Ruiz,MID,La Liga,2018,2659.0,1417.5251231527095,1417.5251231527095,511.2045813919872,2323.845664913432,0.0,low,high
spmvp1|354352|2017-07-28|40|1162|permanent|k-354352-2017-summer-fc-girondins-bordeaux-sm-caen|000,354352,Frédéric Guilbert,DEF,Ligue 1,2018,3240.0,1611.901201552547,1611.901201552547,960.9367061653511,2262.865696939743,0.0,high,high
spmvp1|355628|2017-07-01|9899|681|permanent|k-355628-2017-summer-real-sociedad-b-real-sociedad|000,355628,Igor Zubeldia,DEF,La Liga,2018,1582.0,1494.7717676136026,1494.7717676136026,399.40241810974385,2590.1411171174614,0.0,low,exact
spmvp1|356197|2017-07-05|1050|1108|loan|k-356197-2017-summer-villarreal-cf-deportivo-alav-s|000,356197,Alfonso Pedraza,DEF,La Liga,2018,2440.0,1494.7717676136026,1494.7717676136026,480.48605332788827,2509.057481899317,0.0,low,exact
spmvp1|357885|2017-07-24|1084|1050|permanent|k-357885-2017-summer-m-laga-cf-villarreal-cf|000,357885,Pablo Fornals,MID,La Liga,2018,2620.0,1417.5251231527095,1417.5251231527095,671.5114557267414,2163.5387905786774,0.0,medium,exact
spmvp1|386552|2017-07-05|595|1420|permanent|k-386552-2017-summer-sc-bastia-sco-angers|000,386552,Lassana Coulibaly,MID,Ligue 1,2018,838.0,1417.5251231527095,1417.5251231527095,580.8667690379963,2254.183477267423,0.0,low,high
spmvp1|39983|2017-07-21|506|5|permanent|k-39983-2017-summer-juventus-ac-milan|000,39983,Leonardo Bonucci,DEF,Serie A,2018,3085.0,1751.9347396989883,1751.9347396989883,1226.835971397803,2277.0335080001737,0.0,high,exact
spmvp1|400485|2017-07-04|40|6195|permanent|k-400485-2017-summer-fc-girondins-bordeaux-ssc-napoli|000,400485,Adam Ounas,FWD,Serie A,2018,96.0,1333.6710165559423,1333.6710165559423,589.4376379942055,2077.904395117679,0.0,medium,exact
spmvp1|40433|2018-01-22|11|985|permanent|k-40433-2017-winter-arsenal-manchester-united|000,40433,Alexis Sánchez,FWD,Premier League,2018,1043.0,1590.8339886413282,1590.8339886413282,1058.4850998855622,2123.182877397094,0.0,high,exact
spmvp1|40613|2017-07-11|2288|1132|permanent|k-40613-2017-summer-swansea-city-burnley-fc|000,40613,Jack Cork,MID,Premier League,2018,3420.0,1574.463605442177,1574.463605442177,1021.4288382058776,2127.4983726784762,0.0,high,exact
spmvp1|41384|2017-07-22|512|379|permanent|k-41384-2017-summer-stoke-city-west-ham-united|000,41384,Marko Arnautovic,FWD,Premier League,2018,2313.0,1490.6094988454097,1490.6094988454097,947.3783724343937,2033.8406252564257,0.0,high,high
spmvp1|43512|2017-07-01|15|16|permanent|k-43512-2017-summer-bayer-04-leverkusen-borussia-dortmund|000,43512,Ömer Toprak,DEF,Bundesliga,2018,2020.0,1651.7102499030702,1651.7102499030702,1114.1110297387477,2189.309470067393,0.0,high,high
spmvp1|44059|2017-07-11|12|252|loan|k-44059-2017-summer-as-roma-genoa-cfc|000,44059,Ervin Zukanovic,DEF,Serie A,2018,2873.0,1751.9347396989883,1751.9347396989883,1147.9686249512024,2355.9008544467742,0.0,high,high
spmvp1|45314|2017-07-01|148|12|permanent|k-45314-2017-summer-tottenham-hotspur-as-roma|000,45314,Federico Fazio,DEF,Serie A,2018,2922.0,1751.9347396989883,1751.9347396989883,1207.1065809741003,2296.7628984238763,0.0,high,exact
spmvp1|45403|2018-01-31|379|2288|permanent|k-45403-2017-winter-west-ham-united-swansea-city|000,45403,André Ayew,FWD,Premier League,2018,950.0,1490.6094988454097,1490.6094988454097,957.2885066203079,2023.9304910705114,0.0,high,exact
spmvp1|45660|2017-08-07|33|512|free|k-45660-2017-summer-fc-schalke-04-stoke-city|000,45660,Eric Maxim Choupo-Moting,FWD,Premier League,2018,2314.0,1490.6094988454097,1490.6094988454097,945.1051590796728,2036.1138386111465,0.0,high,exact
spmvp1|45671|2018-01-05|114|29|permanent|k-45671-2017-winter-besiktas-jk-everton-fc|000,45671,Cenk Tosun,FWD,Premier League,2018,986.0,1490.6094988454097,1490.6094988454097,401.0898481903878,2580.1291495004316,0.0,low,exact
spmvp1|46104|2017-08-29|46|162|permanent|k-46104-2017-summer-inter-milan-monaco|000,46104,Stevan Jovetic,FWD,Ligue 1,2018,753.0,1490.6094988454097,1490.6094988454097,939.8146535815587,2041.4043441092608,0.0,high,exact
spmvp1|47713|2017-08-31|31|873|permanent|k-47713-2017-summer-liverpool-crystal-palace|000,47713,Mamadou Sakho,DEF,Premier League,2018,1600.0,1651.7102499030702,1651.7102499030702,1116.6998764590867,2186.720623347054,0.0,high,exact
spmvp1|48859|2017-07-31|36|368|permanent|k-48859-2017-summer-fenerbahce-sk-sevilla-fc|000,48859,Simon Kjaer,DEF,La Liga,2018,1571.0,1651.7102499030702,1651.7102499030702,1118.4241745779145,2184.996325228226,0.0,high,exact
spmvp1|51152|2018-05-31|931|762|end-of-loan|k-51152-2017-summer-fulham-newcastle-united|000,51152,Aleksandar Mitrovic,FWD,Premier League,2018,95.0,1450.8004504948867,1450.8004504948867,771.874009142998,2129.7268918467753,0.0,high,exact
spmvp1|53418|2017-08-31|15|23826|permanent|k-53418-2017-summer-bayer-04-leverkusen-rb-leipzig|000,53418,Kevin Kampl,MID,Bundesliga,2018,2019.0,1574.463605442177,1574.463605442177,914.7002918327095,2234.2269190516445,0.0,high,exact
spmvp1|55619|2017-09-01|1010|1244|loan|k-55619-2017-summer-watford-cd-legan-s|000,55619,Nordin Amrabat,FWD,La Liga,2018,1623.0,1590.8339886413282,1590.8339886413282,997.116529425778,2184.5514478568784,0.0,high,exact
spmvp1|55735|2018-01-22|985|11|permanent|k-55735-2017-winter-manchester-united-arsenal-fc|000,55735,Henrikh Mkhitaryan,MID,Premier League,2018,794.0,1674.6880952380952,1674.6880952380952,1105.6961442990382,2243.6800461771522,0.0,high,exact
spmvp1|58489|2017-07-01|15|41|permanent|k-58489-2017-summer-bayer-04-leverkusen-hamburger-sv|000,58489,Kyriakos Papadopoulos,DEF,Bundesliga,2018,2610.0,1651.7102499030702,1651.7102499030702,1075.5788527509485,2227.841647055192,0.0,high,exact
spmvp1|58864|2018-01-31|16|11|permanent|k-58864-2017-winter-borussia-dortmund-arsenal-fc|000,58864,Pierre-Emerick Aubameyang,FWD,Premier League,2018,1057.0,1490.6094988454097,1490.6094988454097,959.0323980910679,2022.1865995997514,0.0,high,exact
spmvp1|59323|2017-07-21|641|12321|permanent|k-59323-2017-summer-middlesbrough-girona-fc|000,59323,Cristhian Stuani,FWD,La Liga,2018,2710.0,1590.8339886413282,1590.8339886413282,1041.0230855881045,2140.644891694552,0.0,high,exact
spmvp1|60542|2017-07-03|1041|12|permanent|k-60542-2017-summer-olympique-lyon-as-roma|000,60542,Maxime Gonalons,MID,Serie A,2018,1096.0,1574.463605442177,1574.463605442177,1045.8011850600114,2103.1260258243424,0.0,high,exact
spmvp1|60577|2017-08-05|1041|416|loan|k-60577-2017-summer-olympique-lyon-torino-fc|000,60577,Nicolas N'Koulou,DEF,Serie A,2018,3258.0,1651.7102499030702,1651.7102499030702,1124.480155606262,2178.9403441998784,0.0,high,exact
spmvp1|61812|2017-07-07|681|583|permanent|k-61812-2017-summer-real-sociedad-paris-saint-germain|000,61812,Yuri Berchiche,DEF,Ligue 1,2018,1716.0,1651.7102499030702,1651.7102499030702,1026.303840242132,2277.1166595640084,0.0,high,alias
spmvp1|64598|2017-07-07|641|12321|permanent|k-64598-2017-summer-middlesbrough-girona-fc|000,64598,Bernardo Espinosa,DEF,La Liga,2018,2868.0,1651.7102499030702,1651.7102499030702,1032.53126071746,2270.8892390886804,0.0,high,exact
spmvp1|64793|2017-08-30|6195|1390|permanent|k-64793-2017-summer-ssc-napoli-cagliari-calcio|000,64793,Leonardo Pavoletti,FWD,Serie A,2018,2719.0,1490.6094988454097,1490.6094988454097,837.2875226954949,2143.9314749953246,0.0,high,exact
spmvp1|65467|2017-07-06|368|1003|permanent|k-65467-2017-summer-sevilla-fc-leicester-city|000,65467,Vicente Iborra,MID,Premier League,2018,1410.0,1674.6880952380952,1674.6880952380952,1134.3504542431,2215.0257362330904,0.0,high,exact
spmvp1|67082|2017-07-13|13|472|loan|k-67082-2017-summer-atl-tico-de-madrid-ud-las-palmas|000,67082,Vitolo,FWD,La Liga,2018,689.0,1490.6094988454097,1490.6094988454097,915.6615460348614,2065.557451655958,0.0,high,exact
spmvp1|67082|2017-12-31|368|13|permanent|k-67082-2017-summer-sevilla-fc-atl-tico-de-madrid|000,67082,Vitolo,FWD,La Liga,2018,618.0,1490.6094988454097,1490.6094988454097,915.6615460348614,2065.557451655958,0.0,high,exact
spmvp1|67082|2017-12-31|472|13|end-of-loan|k-67082-2017-winter-ud-las-palmas-atl-tico-de-madrid|000,67082,Vitolo,FWD,La Liga,2018,618.0,1490.6094988454097,1490.6094988454097,915.6615460348614,2065.557451655958,0.0,high,exact
spmvp1|70245|2017-12-07|11000|1084|permanent|k-70245-2017-winter-cd-lugo-m-laga-cf|000,70245,Ignasi Miquel,DEF,La Liga,2018,1773.0,1651.7102499030702,1651.7102499030702,670.855396830942,2632.5651029751984,0.0,low,exact
spmvp1|72857|2017-07-18|273|969|permanent|k-72857-2017-summer-stade-rennais-fc-montpellier-hsc|000,72857,Pedro Mendes,DEF,Ligue 1,2018,2855.0,1651.7102499030702,1651.7102499030702,1050.6434335077865,2252.777066298354,0.0,high,high
spmvp1|73185|2017-08-31|11|897|loan|k-73185-2017-summer-arsenal-deportivo-de-la-coru-a|000,73185,Lucas Pérez,FWD,La Liga,2018,2797.0,1490.6094988454097,1490.6094988454097,893.8353052970226,2087.383692393797,0.0,high,exact
spmvp1|73794|2017-08-31|6195|1038|loan|k-73794-2017-summer-ssc-napoli-uc-sampdoria|000,73794,Duván Zapata,FWD,Serie A,2018,2108.0,1490.6094988454097,1490.6094988454097,841.273215659569,2139.9457820312505,0.0,high,high
spmvp1|73926|2017-07-09|410|4083|free|k-73926-2017-summer-udinese-calcio-fc-crotone|000,73926,Davide Faraoni,DEF,Serie A,2018,1754.0,1651.7102499030702,1651.7102499030702,885.4380605539577,2417.9824392521828,0.0,medium,exact
spmvp1|74228|2017-08-11|512|12321|loan|k-74228-2017-summer-stoke-city-girona-fc|000,74228,Marc Muniesa,DEF,La Liga,2018,1127.0,1651.7102499030702,1651.7102499030702,1024.411805772943,2279.0086940331976,0.0,high,exact
spmvp1|74683|2017-07-31|631|985|permanent|k-74683-2017-summer-chelsea-manchester-united|000,74683,Nemanja Matic,MID,Premier League,2018,3118.0,1574.463605442177,1574.463605442177,1005.6387265229824,2143.2884843613715,0.0,high,exact
spmvp1|74869|2018-01-11|11|1049|permanent|k-74869-2017-winter-arsenal-valencia-cf|000,74869,Francis Coquelin,MID,La Liga,2018,657.0,1574.463605442177,1574.463605442177,996.9998269312028,2151.927383953151,0.0,high,exact
spmvp1|76467|2017-07-01|1108|1010|free|k-76467-2017-summer-deportivo-alav-s-watford-fc|000,76467,Kiko Femenía,DEF,Premier League,2018,1713.0,1651.7102499030702,1651.7102499030702,970.2586369998445,2333.161862806296,0.0,high,exact
spmvp1|80444|2018-01-08|31|131|permanent|k-80444-2017-winter-liverpool-fc-barcelona|000,80444,Philippe Coutinho,MID,La Liga,2018,1296.0,1574.463605442177,1574.463605442177,1027.3102697802838,2121.61694110407,0.0,high,exact
spmvp1|81999|2017-08-16|512|762|permanent|k-81999-2017-summer-stoke-city-newcastle-united|000,81999,Joselu,FWD,Premier League,2018,1712.0,1490.6094988454097,1490.6094988454097,920.860080090566,2060.3589176002533,0.0,high,exact
spmvp1|82442|2018-01-31|11|631|permanent|k-82442-2017-winter-arsenal-chelsea-fc|000,82442,Olivier Giroud,FWD,Premier League,2018,613.0,1590.8339886413282,1590.8339886413282,1058.4909124554156,2123.177064827241,0.0,high,exact
spmvp1|82873|2017-07-01|4795|1237|permanent|k-82873-2017-summer-fc-ingolstadt-04-brighton-hove-albion|000,82873,Pascal Groß,MID,Premier League,2018,2928.0,1574.463605442177,1574.463605442177,930.1557486810866,2218.771462203267,0.0,high,high
spmvp1|86202|2017-07-09|12|631|permanent|k-86202-2017-summer-as-roma-chelsea-fc|000,86202,Antonio Rüdiger,DEF,Premier League,2018,2338.0,1611.901201552547,1611.901201552547,1051.301942210161,2172.500460894933,0.0,high,exact
spmvp1|86784|2017-07-01|82|5|permanent|k-86784-2017-summer-vfl-wolfsburg-ac-milan|000,86784,Ricardo Rodríguez,DEF,Serie A,2018,3005.0,1611.901201552547,1611.901201552547,1065.1843575348985,2158.6180455701956,0.0,high,exact
spmvp1|87884|2017-07-13|12|6195|loan|k-87884-2017-summer-as-roma-ssc-napoli|000,87884,Mário Rui,DEF,Serie A,2018,2087.0,1651.7102499030702,1651.7102499030702,1071.5796667304926,2231.840833075648,0.0,high,exact
spmvp1|87884|2017-07-13|12|6195|permanent|k-87884-2017-winter-as-roma-ssc-napoli|000,87884,Mário Rui,DEF,Serie A,2018,2087.0,1651.7102499030702,1651.7102499030702,1071.5796667304926,2231.840833075648,0.0,high,exact
spmvp1|88682|2017-07-20|5|506|permanent|k-88682-2017-summer-ac-milan-juventus-fc|000,88682,Mattia De Sciglio,DEF,Serie A,2018,968.0,1611.901201552547,1611.901201552547,1043.3819781037462,2180.420425001348,0.0,high,exact
spmvp1|88706|2018-01-31|749|1025|loan|k-88706-2017-winter-empoli-bologna-fc-1909|000,88706,Simone Romagnoli,DEF,Serie A,2018,557.0,1651.7102499030702,1651.7102499030702,1019.3573087265996,2284.063191079541,0.0,high,exact
spmvp1|90466|2017-08-16|2288|29|permanent|k-90466-2017-summer-swansea-city-everton-fc|000,90466,Gylfi Sigurdsson,MID,Premier League,2018,2259.0,1574.463605442177,1574.463605442177,1030.67508776459,2118.252123119764,0.0,high,exact
spmvp1|90681|2017-06-30|1049|281|end-of-loan|k-90681-2017-summer-valencia-manchester-city|000,90681,Eliaquim Mangala,DEF,Premier League,2018,488.0,1651.7102499030702,1651.7102499030702,1045.7863581808263,2257.6341416253144,0.0,high,exact
spmvp1|90681|2017-06-30|29|281|end-of-loan|k-90681-2017-summer-everton-manchester-city|000,90681,Eliaquim Mangala,DEF,Premier League,2018,488.0,1651.7102499030702,1651.7102499030702,1045.7863581808263,2257.6341416253144,0.0,high,exact
spmvp1|90681|2018-01-31|281|29|loan|k-90681-2017-winter-manchester-city-everton-fc|000,90681,Eliaquim Mangala,DEF,Premier League,2018,134.0,1651.7102499030702,1651.7102499030702,1045.7863581808263,2257.6341416253144,0.0,high,exact
spmvp1|91970|2017-07-01|631|506|permanent|k-91970-2017-summer-chelsea-juventus-fc|000,91970,Juan Cuadrado,DEF,Serie A,2018,1353.0,1751.9347396989883,1751.9347396989883,1212.102918499608,2291.766560898369,0.0,high,exact
spmvp1|93720|2017-07-05|1041|11|permanent|k-93720-2017-summer-olympique-lyon-arsenal-fc|000,93720,Alexandre Lacazette,FWD,Premier League,2018,2202.0,1490.6094988454097,1490.6094988454097,950.4339166714643,2030.785081019355,0.0,high,exact
spmvp1|94005|2017-07-01|33|11|free|k-94005-2017-summer-fc-schalke-04-arsenal-fc|000,94005,Sead Kolasinac,DEF,Premier League,2018,2147.0,1611.901201552547,1611.901201552547,1020.0800826952099,2203.722320409884,0.0,high,exact
spmvp1|94307|2018-01-18|1038|4171|loan|k-94307-2017-winter-uc-sampdoria-benevento-calcio|000,94307,Filip Djuricic,MID,Serie A,2018,971.0,1574.463605442177,1574.463605442177,757.7480629201827,2391.179147964171,0.0,low,exact
spmvp1|95424|2017-07-14|148|281|permanent|k-95424-2017-summer-tottenham-hotspur-manchester-city|000,95424,Kyle Walker,DEF,Premier League,2018,2785.0,1651.7102499030702,1651.7102499030702,1116.5288048577904,2186.89169494835,0.0,high,exact
spmvp1|96341|2017-07-10|29|985|permanent|k-96341-2017-summer-everton-manchester-united|000,96341,Romelu Lukaku,FWD,Premier League,2018,2867.0,1450.8004504948867,1450.8004504948867,904.6742012423028,1996.9266997474706,0.0,high,exact
spmvp1|99227|2017-07-15|5|252|loan|k-99227-2017-summer-ac-milan-genoa-cfc|000,99227,Andrea Bertolacci,MID,Serie A,2018,2895.0,1574.463605442177,1574.463605442177,1026.4593383962174,2122.4678724881364,0.0,high,high
spmvp1|99232|2017-07-18|800|4171|loan|k-99232-2017-summer-atalanta-bc-benevento-calcio|000,99232,Marco D'Alessandro,FWD,Serie A,2018,1043.0,1490.6094988454097,1490.6094988454097,825.6736405680731,2155.5453571227463,0.0,high,exact
spmvp1|99352|2017-06-30|150|681|end-of-loan|k-99352-2017-summer-real-betis-balompi-real-sociedad|000,99352,Rubén Pardo,MID,La Liga,2018,221.0,1534.6545570916537,1534.6545570916537,966.6787262759437,2102.630387907364,0.0,high,exact
spmvp1|99922|2018-01-30|16|150|permanent|k-99922-2017-winter-borussia-dortmund-real-betis-balompi|000,99922,Marc Bartra,DEF,La Liga,2018,1420.0,1651.7102499030702,1651.7102499030702,1035.954622893424,2267.4658769127163,0.0,high,high
spmvp1|102017|2018-07-14|6195|631|permanent|k-102017-2018-summer-ssc-napoli-chelsea-fc|000,102017,Jorginho,MID,Premier League,2019,3156.0,1599.787078867088,1599.787078867088,1045.5756543113205,2153.9985034228557,0.0,high,exact
spmvp1|103565|2018-07-17|289|618|permanent|k-103565-2018-summer-sunderland-as-saint-tienne|000,103565,Wahbi Khazri,FWD,Ligue 1,2019,2817.0,1504.2727153239525,1504.2727153239525,955.4525363166294,2053.0928943312756,0.0,high,exact
spmvp1|108354|2018-08-09|2288|873|loan|k-108354-2018-summer-swansea-city-crystal-palace|000,108354,Jordan Ayew,FWD,Premier League,2019,1181.0,1504.2727153239525,1504.2727153239525,963.3945926895847,2045.1508379583204,0.0,high,exact
spmvp1|110036|2018-07-01|3|60|permanent|k-110036-2018-summer-1-fc-k-ln-sc-freiburg|000,110036,Dominique Heintz,DEF,Bundesliga,2019,3053.0,1641.0007921723768,1641.0007921723768,1058.4319848329274,2223.5695995118263,0.0,high,exact
spmvp1|111051|2018-06-30|417|1003|end-of-loan|k-111051-2018-summer-ogc-nice-leicester-city|000,111051,Nampalys Mendy,MID,Premier League,2019,2092.0,1599.787078867088,1599.787078867088,1054.726998760279,2144.847158973897,0.0,high,exact
spmvp1|111196|2018-07-01|398|46|free|k-111196-2018-summer-ss-lazio-inter-milan|000,111196,Stefan de Vrij,DEF,Serie A,2019,2520.0,1680.2896338081732,1680.2896338081732,1088.4372779653427,2272.1419896510038,0.0,high,high
spmvp1|111347|2018-08-17|6195|1038|loan|k-111347-2018-summer-ssc-napoli-uc-sampdoria|000,111347,Lorenzo Tonelli,DEF,Serie A,2019,1655.0,1680.2896338081732,1680.2896338081732,1086.4418757268386,2274.137391889508,0.0,high,high
spmvp1|111508|2018-08-17|984|1244|loan|k-111508-2018-summer-west-bromwich-albion-cd-legan-s|000,111508,Allan Nyom,DEF,La Liga,2019,1708.0,1772.5957499018455,1772.5957499018455,1241.9087009730508,2303.28279883064,0.0,high,exact
spmvp1|112935|2018-07-01|533|33|free|k-112935-2018-summer-tsg-1899-hoffenheim-fc-schalke-04|000,112935,Mark Uth,FWD,Bundesliga,2019,1407.0,1504.2727153239525,1504.2727153239525,847.9322405121402,2160.613190135765,0.0,high,exact
spmvp1|112988|2019-01-26|180|46|loan|k-112988-2018-winter-southampton-inter-milan|000,112988,Cédric Soares,DEF,Serie A,2019,259.0,1680.2896338081732,1680.2896338081732,1079.9178865962772,2280.6613810200693,0.0,high,high
spmvp1|113045|2018-07-06|16795|1244|free|k-113045-2018-summer-granada-cf-cd-legan-s|000,113045,Rubén Pérez,MID,La Liga,2019,2474.0,1692.09319496076,1692.09319496076,1155.380977950766,2228.805411970754,0.0,high,exact
spmvp1|113133|2018-07-01|150|430|permanent|k-113133-2018-summer-real-betis-balompi-acf-fiorentina|000,113133,Germán Pezzella,DEF,Serie A,2019,2850.0,1680.2896338081732,1680.2896338081732,1092.6983929322607,2267.880874684086,0.0,high,high
spmvp1|113707|2018-08-16|244|618|permanent|k-113707-2018-summer-olympique-marseille-saint-tienne|000,113707,Rémy Cabella,MID,Ligue 1,2019,2997.0,1599.787078867088,1599.787078867088,1062.777963659083,2136.796194075093,0.0,high,exact
spmvp1|115763|2018-07-12|141|252|free|k-115763-2018-summer-galatasaray-a-s-genoa-cfc|000,115763,Koray Günter,DEF,Serie A,2019,835.0,1641.0007921723768,1641.0007921723768,542.33116911251,2739.6704152322436,0.0,low,high
spmvp1|118284|2018-11-22|1041|1160|loan|k-118284-2018-winter-olympique-lyon-n-mes-olympique|000,118284,Jordan Ferri,MID,Ligue 1,2019,1874.0,1599.787078867088,1599.787078867088,1039.539393940166,2160.03476379401,0.0,high,high
spmvp1|118287|2018-08-05|162|1003|permanent|k-118287-2018-summer-monaco-leicester-city|000,118287,Rachid Ghezzal,FWD,Premier League,2019,743.0,1504.2727153239525,1504.2727153239525,902.1547122982339,2106.3907183496713,0.0,high,exact
spmvp1|119211|2018-07-01|44|15|permanent|k-119211-2018-summer-hertha-bsc-bayer-04-leverkusen|000,119211,Mitchell Weiser,DEF,Bundesliga,2019,2111.0,1641.0007921723768,1641.0007921723768,1040.7780750231564,2241.2235093215972,0.0,high,high
spmvp1|119228|2019-01-03|368|430|loan|k-119228-2018-winter-sevilla-fc-acf-fiorentina|000,119228,Luis Muriel,FWD,Serie A,2019,1441.0,1504.2727153239525,1504.2727153239525,955.6809759196512,2052.864454728254,0.0,high,high
spmvp1|119296|2018-07-01|31|506|free|k-119296-2018-summer-liverpool-juventus-fc|000,119296,Emre Can,MID,Serie A,2019,1811.0,1560.4982372312916,1560.4982372312916,1007.727788682479,2113.268685780104,0.0,high,exact
spmvp1|122797|2018-07-24|415|969|loan|k-122797-2018-summer-toulouse-montpellier-hsc|000,122797,Andy Delort,FWD,Ligue 1,2019,3115.0,1504.2727153239525,1504.2727153239525,910.3596718456917,2098.1857588022135,0.0,high,high
spmvp1|124555|2018-07-01|2921|430|permanent|k-124555-2018-summer-delfino-pescara-1936-acf-fiorentina|000,124555,Cristiano Biraghi,DEF,Serie A,2019,3194.0,1680.2896338081732,1680.2896338081732,1123.863301519772,2236.7159660965744,0.0,high,high
spmvp1|124560|2018-07-05|46|5358|loan|k-124560-2018-summer-inter-milan-sd-huesca|000,124560,Samuele Longo,FWD,La Liga,2019,556.0,1504.2727153239525,1504.2727153239525,848.5633727633989,2159.982057884506,0.0,high,high
spmvp1|124902|2018-07-01|430|6574|permanent|k-124902-2018-summer-acf-fiorentina-us-sassuolo|000,124902,Khouma Babacar,FWD,Serie A,2019,1488.0,1504.2727153239525,1504.2727153239525,898.6802241233268,2109.8652065245783,0.0,high,exact
spmvp1|125103|2018-07-01|35|38|permanent|k-125103-2018-summer-fc-st-pauli-fortuna-d-sseldorf|000,125103,Marvin Ducksch,FWD,Bundesliga,2019,823.0,1464.983873688156,1464.983873688156,539.1163658017208,2390.8513815745914,0.0,low,high
spmvp1|125783|2018-08-01|273|3368|free|k-125783-2018-summer-stade-rennais-levante-ud|000,125783,Sanjin Prcic,MID,La Liga,2019,532.0,1560.4982372312916,1560.4982372312916,957.1687309167106,2163.8277435458726,0.0,high,exact
spmvp1|125783|2019-09-02|3368|667|loan|k-125783-2018-winter-levante-rc-strasbourg-alsace|000,125783,Sanjin Prcic,MID,Ligue 1,2019,1053.0,1599.787078867088,1599.787078867088,996.457572552507,2203.116585181669,0.0,high,high
spmvp1|126664|2018-08-01|131|29|permanent|k-126664-2018-summer-fc-barcelona-everton-fc|000,126664,Lucas Digne,DEF,Premier League,2019,2965.0,1680.2896338081732,1680.2896338081732,1133.5039814082425,2227.075286208104,0.0,high,exact
spmvp1|126687|2019-01-31|430|995|loan|k-126687-2018-winter-acf-fiorentina-fc-nantes|000,126687,Valentin Eysseric,MID,Ligue 1,2019,209.0,1599.787078867088,1599.787078867088,1050.7140145268481,2148.860143207328,0.0,high,exact
spmvp1|126719|2018-08-31|27|583|permanent|k-126719-2018-summer-bayern-munich-paris-saint-germain|000,126719,Juan Bernat,DEF,Ligue 1,2019,1836.0,1680.2896338081732,1680.2896338081732,1120.4757215352445,2240.1035460811017,0.0,high,alias
spmvp1|127076|2018-08-06|969|82|permanent|k-127076-2018-summer-montpellier-hsc-vfl-wolfsburg|000,127076,Jérôme Roussillon,DEF,Bundesliga,2019,2461.0,1680.2896338081732,1680.2896338081732,1118.8701615606756,2241.709106055671,0.0,high,exact
spmvp1|127189|2018-07-01|46|1049|permanent|k-127189-2018-summer-inter-milan-valencia-cf|000,127189,Geoffrey Kondogbia,MID,La Liga,2019,1245.0,1599.787078867088,1599.787078867088,1046.7887473330807,2152.7854104010953,0.0,high,exact
spmvp1|128223|2019-01-28|631|13|loan|k-128223-2018-winter-chelsea-atl-tico-de-madrid|000,128223,Álvaro Morata,FWD,La Liga,2019,1083.0,1504.2727153239525,1504.2727153239525,914.7650077157974,2093.7804229321077,0.0,high,exact
spmvp1|129476|2018-07-01|131|1010|permanent|k-129476-2018-summer-fc-barcelona-watford-fc|000,129476,Gerard Deulofeu,FWD,Premier League,2019,2066.0,1464.983873688156,1464.983873688156,874.0747827790652,2055.892964597247,0.0,high,exact
spmvp1|130360|2018-07-01|1025|6195|permanent|k-130360-2018-summer-bologna-fc-1909-ssc-napoli|000,130360,Simone Verdi,MID,Serie A,2019,704.0,1599.787078867088,1599.787078867088,993.3202018954792,2206.253955838697,0.0,high,exact
spmvp1|130394|2018-08-17|5|252|permanent|k-130394-2018-summer-ac-milan-genoa-cfc|000,130394,Gianluca Lapadula,FWD,Serie A,2019,404.0,1504.2727153239525,1504.2727153239525,754.5039826690034,2254.0414479789015,0.0,medium,high
spmvp1|130756|2018-08-30|512|367|loan|k-130756-2018-summer-stoke-city-rayo-vallecano|000,130756,Giannelli Imbula,MID,La Liga,2019,1732.0,1599.787078867088,1599.787078867088,1027.138081154186,2172.43607657999,0.0,high,exact
spmvp1|131075|2018-07-11|6574|398|permanent|k-131075-2018-summer-us-sassuolo-ss-lazio|000,131075,Francesco Acerbi,DEF,Serie A,2019,3309.0,1772.5957499018455,1772.5957499018455,1233.4056780533804,2311.785821750311,0.0,high,exact
spmvp1|131506|2019-01-01|399|3709|loan|k-131506-2018-winter-leeds-united-getafe-cf|000,131506,Samu Saiz,FWD,La Liga,2019,305.0,1504.2727153239525,1504.2727153239525,414.10878089772314,2594.436649750182,0.0,low,exact
